"STATE","INC_NO","OTH_DEATH","FF_DEATH","CAUSE_CODE","STREETNAME","CITY","ZIP5","year"
"IL","0002252",2,0,13,"ELEVATOR","ROSCOE","61073","2015"
"IN","0019794",1,0,5,"EUCLID","FORT WAYNE","46806","2015"
"IN","0000183",1,0,15,"JEWELL ST","Columbus","47203","2015"
"IN","0000047",1,0,13,"Old Union Church","English","47118","2015"
"IN","0000047",1,0,16,"Old Union Church","English","47118","2015"
"IN","0000747",1,0,13,"JEFFERSON","MUNCIE","47303","2015"
"IN","0000775",1,0,16,"MEEKER","MUNCIE","47302","2015"
"IN","0004462",1,0,1,"PRAIRIE","ELKHART","46516","2015"
"IN","0001526",1,0,15,"RACE","Princeton","47670","2015"
"IN","1112836",1,0,3,"Mill Run","Plainfield","46168","2015"
"IN","2126",1,0,3,"Woodside Manor","New Castle","47362","2015"
"IN","3142",1,0,16,"Dublin Pk","New Castle","47362","2015"
"IN","0000017",1,0,8,"Hwy 67","Sandborn","47578","2015"
"IN","0000736",1,0,1,"Butternutt","East Chicago","46312","2015"
"IN","0000228",1,0,9,"Bigger","Merrillville","46410","2015"
"IN","0000755",1,0,15,"119th","Whiting","46394","2015"
"IN","5222742",1,0,9,"WASHINGTON","INDIANAPOLIS","46231","2015"
"IN","15025",1,0,13,"CR 175","Paoli","47454","2015"
"IN","1251",1,0,6,"Chestnut","Chesterton","46304","2015"
"IN","150074",1,0,13,"Wolfinger Road","Mount Vernon","47620","2015"
"IN","0000033",1,0,15,"1600","Medaryville","47957","2015"
"IN","0000033",1,0,9,"1600","Medaryville","47957","2015"
"IN","0615",1,0,15,"Jefferson","Osceola","46561","2015"
"IN","2015-19",1,0,13,"900 WEST","Hatfield","47617","2015"
"IN","15-0207",1,0,3,"JUDITH","TERRE HAUTE","47802","2015"
"KS","1552008",1,0,6,"2150","GARNETT","66032","2015"
"KS","0000002",1,0,13,"230th","Robinson","66532","2015"
"KS","2015001",1,0,13,"5th","Hoisington","67544","2015"
"KS","2015-24",1,0,6,"Military","Mulberry","66756","2015"
"KS","0003613",1,0,15,"Queen","Chapman","67431","2015"
"KS","0000005",1,0,13,"Epworth","Hays","67601","2015"
"KS","1340027",2,0,6,"LUCILLE","SHAWNEE","66203","2015"
"KS","0000069",3,0,16,"COMMERCIAL","OSWEGO","67356","2015"
"KS","0000374",1,0,13,"PARK","MOUND CITY","66056","2015"
"KS","0000105",1,0,13,"Main","Lansing","66043","2015"
"KS","1460",1,0,13,"Woodland","Emporia","66801","2015"
"KS","2736",1,0,13,"Wilman","Emporia","66801","2015"
"KS","0000130",1,0,15,"Maple","Hartford","66854","2015"
"KS","0015045",1,0,6,"3RD","Peabody","66866","2015"
"KS","0000040",1,0,13,"Dinsmore","Lyons","67554","2015"
"KS","0001831",1,0,8,"CONNECTICUT","MANHATTAN","66502","2015"
"KS","0004437",1,0,3,"4","Hutchinson","67501","2015"
"KS","0000677",1,0,8,"23rd","BELLEVILLE","66935","2015"
"KS","0011109",1,0,3,"OLD MANOR","Wichita","67214","2015"
"KS","0051984",1,0,15,"VINE","Wichita","67217","2015"
"KS","0003236",1,0,13,"127TH","Derby","67037","2015"
"KS","3042",1,0,15,"JEWELL","TOPEKA","66604","2015"
"KS","5001733",1,0,13,"EDGERTON","KANSAS CITY","66101","2015"
"KS","5009974",1,0,9,"METROPOLITAN","KANSAS CITY","66103","2015"
"KY","0001011",1,0,9,"STONEHENGE","Glasgow","42141","2015"
"KY","015-107",1,0,9,"NOBOB","SUMMER SHADE","42166","2015"
"KY","0000011",1,0,3,"Trace Rd","Rush","41168","2015"
"KY","2015200",1,0,,"778 Big branch south frok RD","Jackson","41339","2015"
"KY","0001637",2,0,15,"LEITCHFIELD","OWENSBORO","42301","2015"
"KY","0000029",2,0,13,"Ann","Irvine","40336","2015"
"KY","0109491",1,0,13,"CLAYS MILL RD","LEXINGTON","40503","2015"
"KY","0000617",1,0,13,"schenkel","Frankfort","40601","2015"
"KY","2015023",1,0,13,"Willow street","Mayfield","42066","2015"
"KY","2015067",1,0,10,"45 State Route 1529","Water Valley","42085","2015"
"KY","2015008",1,0,13,"East Tygart Rd","Maloneton","41175","2015"
"KY","2015094",1,0,,"SALT RIVER RD","EASTVIEW","42732","2015"
"KY","30",1,0,,"Pickerell","RineyvilleRR name","40162","2015"
"KY","0001624",1,0,13,"JANLYN","JEFFERSONTOWN","40299","2015"
"KY","0001501",1,0,13,"37TH","LOUISVILLE","40212","2015"
"KY","0001501",1,0,12,"37TH","LOUISVILLE","40212","2015"
"KY","0017867",3,0,1,"2ND","LOUISVILLE","40203","2015"
"KY","0000390",1,0,5,"MARTIN","COVINGTON","41011","2015"
"KY","1506031",1,0,13,"US Highway 25","East Bernstadt","40729","2015"
"KY","0000081",2,0,1,"SLATE RIDGE","LONDON","40741","2015"
"KY","2015004",1,0,13,"449 raceway lane","Vanceburg","41179","2015"
"KY","000269a",1,0,6,"217 West Second St","Maysville","41056","2015"
"KY","000269a",1,0,12,"217 West Second St","Maysville","41056","2015"
"KY","000269a",1,0,12,"217 West Second St","Maysville","41056","2015"
"KY","000269a",1,0,12,"217 West Second St","Maysville","41056","2015"
"KY","000269a",4,0,6,"219 East second st","Maysville","41056","2015"
"KY","000269a",4,0,12,"219 East second st","Maysville","41056","2015"
"KY","000269a",4,0,12,"219 East second st","Maysville","41056","2015"
"KY","000269a",4,0,12,"219 East second st","Maysville","41056","2015"
"KY","11532",2,0,13,"Danville","Harrodsburg","40330","2015"
"KY","0000168",1,0,13,"ROSE","Mt Sterling","40353","2015"
"KY","74",2,0,13,"GAINES VILLIAGE","OWENTON","40359","2015"
"KY","39",1,0,15,"Low Gap","Mount Vernon","40456","2015"
"KY","2015006",1,0,4,"40 Baber Wages White Road","Morehead","40351","2015"
"KY","0151339",1,0,13,"4th","Corbin","40701","2015"
"LA","470",1,0,3,"Ransom","DeRidder","70634","2015"
"LA","0000018",1,0,13,"PENN SHAFFER","Arcadia","71001","2015"
"LA","2151196",1,0,13,"Coastal","Haughton","71037","2015"
"LA","1500563",2,0,15,"PARK HAVEN","CADDO PARISH","71107","2015"
"LA","1523445",1,0,6,"BERT KOUNS INDUSTRIAL","SHREVEPORT","71130","2015"
"LA","1524364",1,0,13,"ARTHUR","SHREVEPORT","71115","2015"
"LA","2015015",1,0,10,"Dean","Homer","71040","2015"
"LA","0000043",1,0,,"Booker Terrace","Mansfield","71052","2015"
"LA","0000517",1,0,5,"STEARNS","BATON ROUGE","70807","2015"
"LA","0003166",1,0,13,"PARK","BATON ROUGE","70815","2015"
"LA","0007200",1,0,13,"CARROLLTON","BATON ROUGE","70806","2015"
"LA","0018815",1,0,13,"CARLOTTA","BATON ROUGE","70802","2015"
"LA","0019241",1,0,15,"VOOHRIES","BATON ROUGE","70815","2015"
"LA","0030786",1,0,13,"DONMOOR","BATON ROUGE","70806","2015"
"LA","0003615",1,0,13,"ransdell st","lake providence","71254","2015"
"LA","0027274",1,0,4,"WASHINGTON","Gretna","70053","2015"
"LA","195",1,0,15,"George White Road","District 2Parish G","70744","2015"
"LA","0002404",1,0,4,"PITTARI","NEW ORLEANS","70131","2015"
"LA","0002994",1,0,4,"SARATOGA","NEW ORLEANS","70113","2015"
"LA","0002994",1,0,12,"SARATOGA","NEW ORLEANS","70113","2015"
"LA","0029272",1,0,15,"LE BOEUF","NEW ORLEANS","70114","2015"
"LA","0000174",1,0,15,"TENNESSEE","MONROE","71203","2015"
"LA","0000174",1,0,12,"TENNESSEE","MONROE","71203","2015"
"LA","0003343",3,0,13,"BURG JONES","MONROE","71202","2015"
"LA","0000688",1,0,13,"Hickory Hill","Pineville","71360","2015"
"LA","0000579",1,0,12,"Main St US Hwy 165Bus","Pineville","71360","2015"
"LA","2015266",1,0,13,"CANAL","LULING","70070","2015"
"LA","0000265",3,0,13,"4th","Eunice","70535","2015"
"LA","0000265",3,0,12,"4th","Eunice","70535","2015"
"LA","0000427",1,0,16,"Wayne St","Opelousas","70570","2015"
"LA","0000052",1,0,8,"Bellanise","Port Barre","70577","2015"
"LA","2150136",1,0,4,"Durbin","Tickfaw","70466","2015"
"LA","0000318",1,0,13,"Greenlaw","FRANKLINTON","70438","2015"
"MA","0000098",1,0,13,"STAGE ISLAND RD","Chatham","02633","2015"
"MA","0000098",1,0,12,"STAGE ISLAND RD","Chatham","02633","2015"
"MA","0000098",1,0,12,"STAGE ISLAND RD","Chatham","02633","2015"
"MA","2015046",1,0,8,"West","Adams","01220","2015"
"MA","872",1,0,5,"ROLLING GREEN","FALL RIVER","02720","2015"
"MA","0002320",1,0,13,"TREMONT","TAUNTON","02780","2015"
"MA","2430",1,0,13,"Mt Pleasant","Westport","02790","2015"
"MA","5005451",1,0,3,"BOYLSTON","EDGARTOWN","02539","2015"
"MA","0013135",4,0,13,"Bruce","Lynn","01902","2015"
"MA","0013135",4,0,12,"Bruce","Lynn","01902","2015"
"MA","0013135",4,0,12,"Bruce","Lynn","01902","2015"
"MA","674",1,0,5,"SEWALL","MARBLEHEAD","01945","2015"
"MA","5442",2,0,8,"MONTCALM","Chicopee","01020","2015"
"MA","0002552",1,0,15,"BETTER","SPRINGFIELD","01105","2015"
"MA","0008422",1,0,13,"ELEANOR","SPRINGFIELD","01108","2015"
"MA","0008422",1,0,12,"ELEANOR","SPRINGFIELD","01108","2015"
"MA","0010726",1,0,8,"CANON","SPRINGFIELD","01118","2015"
"MA","0014213",1,0,3,"ST JAMES","SPRINGFIELD","01104","2015"
"MA","0014213",1,0,12,"ST JAMES","SPRINGFIELD","01104","2015"
"MA","1551",1,0,8,"FAMILY","WESTFIELD","01085","2015"
"MA","2716",1,0,4,"MILL","WESTFIELD","01085","2015"
"MA","40",1,0,8,"Pleasant","PalmerTown of","01069","2015"
"MA","0010131",1,0,3,"ARIZONA TERR","ARLINGTON","02474","2015"
"MA","0001149",2,0,15,"ASH ST","WALTHAM","02453","2015"
"MA","0000014",1,0,5,"DAVIS","BROOKLINE","02445","2015"
"MA","0003036",1,0,6,"HARDING TERR","DEDHAM","02026","2015"
"MA","0003038",2,0,15,"TUSCANY DR","FRANKLIN","02038","2015"
"MA","1501406",3,0,10,"Bridle Path","Plainville","02762","2015"
"MA","0000087",1,0,13,"BENT","Quincy","02169","2015"
"MA","23977",1,0,13,"V F W","BROCKTON","02301","2015"
"MA","0003147",1,0,3,"Wyoming","Marshfield","02050","2015"
"MA","0001650",1,0,3,"SUOSSO LANE","Plymouth","02360","2015"
"MA","0006370",1,0,13,"GREENWICH","BOSTON","02122","2015"
"MA","0016709",1,0,4,"TONAWANDA","BOSTON","02124","2015"
"MA","1097",1,0,6,"RESERVOIR","REVERE","02151","2015"
"MA","1097",1,0,12,"RESERVOIR","REVERE","02151","2015"
"MA","0000094",1,0,13,"S ATHOL","ATHOL","01331","2015"
"MA","0001752",1,0,13,"MORTON MEADOWS","ATHOL","01331","2015"
"MA","537",1,0,6,"HOLMAN","Fitchburg","01420","2015"
"MA","512",1,0,1,"SANDRA","MENDON","01756","2015"
"MA","270",1,0,3,"Elm Street","Millbury","01527","2015"
"MA","0000237",1,0,3,"Deland","Royalston","01368","2015"
"MA","1507588",1,0,5,"CIRCUIT AV E","Worcester","01603","2015"
"MA","1513300",2,0,13,"UXBRIDGE ST","Worcester","01605","2015"
"MA","1538019",2,0,13,"BURNCOAT ST","Worcester","01606","2015"
"MD","0031235",2,0,6,"MAIN","EMMITSBURG","21727","2015"
"MD","0212082",1,0,1,"SADDLEBACK WAY","BEL AIR","21014","2015"
"MD","0024834",1,0,13,"MOUNTAIN RD S","JOPPA","21085","2015"
"MD","0950380",1,0,3,"EDWARDS","Springdale","20774","2015"
"MD","0010454",1,0,3,"CARRIAGE HILL","Laurel","20707","2015"
"MD","3390073",1,0,13,"TIPPETT","Clinton","20735","2015"
"MD","0003521",1,0,13,"DUHAMEL CORNER RD","Sudlersville","21668","2015"
"MD","1501059",1,0,13,"MARKET","POCOMOKE CITY","21851","2015"
"MD","1504031",6,0,6,"Childs Point","Annapolis","21401","2015"
"MD","1508419",3,0,6,"HILLTOP","BROOKLYN PARK","21225","2015"
"MD","1527303",1,0,3,"DISNEY","BALTIMORE","21225","2015"
"MD","1559233",2,0,13,"Benfield","Severna Park","21146","2015"
"MD","0000000",1,0,13,"WHITELOCK","BALTIMORE","21217","2015"
"MD","0000000",1,0,13,"WHITELOCK","BALTIMORE","21217","2015"
"MD","0000000",1,0,13,"WHITELOCK","BALTIMORE","21217","2015"
"MD","0025165",1,0,13,"ETHLAND","BALTIMORE","21207","2015"
"MD","0115969",1,0,15,"DARTMOUTH","BALTIMORE","21239","2015"
"MD","0176222",1,0,13,"HILLWELL","BALTIMORE","21229","2015"
"ME","0000021",1,0,1,"Dow Siding","Caribou","04736","2015"
"ME","0000145",1,0,13,"Lower Lyndon","Caribou","04736","2015"
"ME","1216",1,0,,"Bluff","New GloucesterTown","04260","2015"
"ME","0000001",1,0,3,"Central","BucksportTown of","04416","2015"
"ME","2444838",2,0,3,"Southgate","Old Town","04468","2015"
"ME","1501025",1,0,13,"Lower Detroit","Plymouth","04969","2015"
"ME","3437",1,0,13,"FAWN","Saco","04072","2015"
"ME","0001412",1,0,15,"CAT MOUSAM","Kennebunk","04043","2015"
"ME","0000228",1,0,5,"Besbill St","Ogunquit","03907","2015"
"MI","0000052",1,0,13,"Clam Lake","Bellaire","49615","2015"
"MI","0000214",1,0,13,"STATE","HASTINGS","49058","2015"
"MI","0000024",1,0,4,"Pinconning","Rhodes","48652","2015"
"MI","0000158",1,0,5,"Flajole","Bentley","48613","2015"
"MI","2015343",1,0,4,"Bond","Niles","49120","2015"
"MI","00006",1,0,16,"FIRST","BATTLE CREEK","49014","2015"
"MI","0001664",1,0,13,"Lewis Lake","Vandalia","49095","2015"
"MI","F15-006",1,0,13,"Water","Sault Ste Marie","49783","2015"
"MI","0002314",1,0,13,"Timbercreek","Grand Ledge","48837","2015"
"MI","0003236",1,0,13,"BARTH","FLINT","48504","2015"
"MI","1500643",1,0,13,"Clovertree","Flint","48532","2015"
"MI","0002708",1,0,16,"PENINSULA","Traverse City","49696","2015"
"MI","0004395",1,0,13,"SALON","Traverse City","49696","2015"
"MI","0002468",1,0,13,"Seventh","Traverse City","49684","2015"
"MI","0000415",1,0,3,"PINE POINT","St Louis","48880","2015"
"MI","2015-10",1,0,15,"1140 Crandell Road","Quincy","49082","2015"
"MI","0001008",1,0,13,"FRIENDSHIP","LANSING","48912","2015"
"MI","1501434",1,0,10,"EASTWOOD","Okemos","48864","2015"
"MI","0000250",1,0,13,"Centerline","Saranac","48881","2015"
"MI","0000032",1,0,13,"Canfield","Orleans","48865","2015"
"MI","0000028",2,0,13,"Churchill","Rives Junction","49277","2015"
"MI","0000163",1,0,13,"Gayle","Kalamazoo","49004","2015"
"MI","0019962",1,0,3,"MADISON","GRAND RAPIDS","49507","2015"
"MI","520",1,0,,"Centerline","Saranac","48888","2015"
"MI","0003478",2,0,15,"CREEK","Kentwood","49512","2015"
"MI","0000238",1,0,13,"BARRIE","BRIGHTON","48114","2015"
"MI","0000132",1,0,3,"SHIRE","HOWELL","48843","2015"
"MI","0009303",1,0,3,"Ten Mile","Center Line","48015","2015"
"MI","0003255",1,0,13,"ANDREW","STERLING HEIGHTS","48312","2015"
"MI","11223",1,0,5,"AUSTIN","Warren","48092","2015"
"MI","0000009",1,0,15,"Lake","Michigamme","49861","2015"
"MI","0000827",1,0,13,"BRIGADOON","EGELSTON TOWNSHIP","49442","2015"
"MI","0000026",1,0,4,"SWENSON","HOLTON","49425","2015"
"MI","0000298",1,0,5,"6TH","Muskegon Heights","49444","2015"
"MI","0000323",1,0,5,"5TH","Muskegon Heights","49444","2015"
"MI","0000921",2,0,6,"REIGLER","MUSKEGON CHARTER TWP","49457","2015"
"MI","0002710",1,0,13,"PILLETTE","Rochester Hills","48307","2015"
"MI","0002538",1,0,13,"Paddock","Pontiac","48342","2015"
"MI","0015007",1,0,15,"10267 BASSWOOD RD","POSEN","49776","2015"
"MI","303",1,0,3,"Townline","BridgeportCharter","48415","2015"
"MI","0000685",1,0,1,"COUNTRY","Saginaw","48603","2015"
"MI","1472",1,0,13,"Harris","Lakeport","48059","2015"
"MI","1500419",1,0,13,"HILLCREST","NORTH STREET","48049","2015"
"MI","0000354",1,0,13,"DITTY","KIMBALL TOWNSHIP","48074","2015"
"MI","0000447",1,0,13,"RAVENSWOOD","KIMBALL TOWNSHIP","48074","2015"
"MI","0000039",1,0,16,"Lapeer","Port Huron","48060","2015"
"MI","0000046",1,0,15,"Middle Colon ","Burr Oak","49030","2015"
"MI","1252015",1,0,13,"sheridan","Vassar Township","48768","2015"
"MI","0009701",1,0,16,"Salina","Dearborn","48126","2015"
"MI","0001457",1,0,15,"OUTER DR","DEARBORN HEIGHTS","48127","2015"
"MI","0000647",2,0,13,"WILFRED","Detroit","48205","2015"
"MI","0001915",1,0,13,"LYFORD","Detroit","48203","2015"
"MI","0002220",1,0,13,"FISCHER","Detroit","48207","2015"
"MI","0003033",1,0,13,"MARCUS","Detroit","48205","2015"
"MI","0003033",1,0,12,"MARCUS","Detroit","48205","2015"
"MI","0005072",1,0,1,"WESTBROOK","Detroit","48223","2015"
"MI","0006667",2,0,13,"MELBOURNE","Detroit","48202","2015"
"MI","0006667",2,0,12,"MELBOURNE","Detroit","48202","2015"
"MI","0006667",2,0,12,"MELBOURNE","Detroit","48202","2015"
"MI","0006667",2,0,12,"MELBOURNE","Detroit","48202","2015"
"MI","0007828",1,0,1,"grand blvd","Detroit","48214","2015"
"MI","0012343",1,0,13,"WESTPHALIA","Detroit","48205","2015"
"MI","0013874",1,0,13,"ELLSWORTH","Detroit","48238","2015"
"MI","0016418",1,0,13,"YELLOWSTONE","Detroit","48204","2015"
"MI","0019433",1,0,13,"FRANKFORT","Detroit","48214","2015"
"MI","0019441",1,0,13,"COMMONWEALTH","Detroit","48208","2015"
"MI","0020649",1,0,15,"FULLERTON","Detroit","48223","2015"
"MI","0021740",1,0,13,"17TH","Detroit","48208","2015"
"MI","0024636",1,0,13,"BENTLER","Detroit","48219","2015"
"MI","0024657",1,0,13,"MARGARETA","Detroit","48219","2015"
"MI","0026482",2,0,13,"HOYT","Detroit","48205","2015"
"MI","0027221",1,0,1,"ARCHDALE","Detroit","48235","2015"
"MI","0000141",4,0,13,"Yemans","Hamtramck","48212","2015"
"MI","1502965",1,0,13,"EMMONS","LINCOLN PARK","48146","2015"
"MI","0001618",1,0,15,"NIAGARA","ROMULUS","48174","2015"
"MI","0003501",1,0,16,"MOUNTAIN","ROMULUS","48174","2015"
"MI","0002774",1,0,8,"MARVIN","Taylor","48180","2015"
"MI","0002774",1,0,12,"MARVIN","Taylor","48180","2015"
"MI","0002774",1,0,12,"MARVIN","Taylor","48180","2015"
"MI","0002732",1,0,13,"DENTON","Van Buren Township","48111","2015"
"MN","0000405",1,0,7,"Meadow","HAM LAKE","55304","2015"
"MN","1500269",1,0,13,"JAVELIN","LAKEVILLE","55044","2015"
"MN","1504624",3,0,5,"11","SOUTH ST PAUL","55075","2015"
"MN","2015024",1,0,13,"380th","ElmoreTownship of","56027","2015"
"MN","1500001",1,0,13,"708","ALBERT LEA","56007","2015"
"MN","1506",1,0,3,"110 langford","KENYON","55946","2015"
"MN","0001067",1,0,8,"1","BLOOMINGTON","55420","2015"
"MN","0000081",1,0,8,"58TH","BROOKLYN CENTER","55429","2015"
"MN","0000400",1,0,13,"Logan","MINNEAPOLIS","55430","2015"
"MN","0001470",1,0,13,"Pleasant","MINNEAPOLIS","55404","2015"
"MN","0004388",1,0,13,"Chicago","MINNEAPOLIS","55407","2015"
"MN","0008879",1,0,3,"Groveland Terr","MINNEAPOLIS","55403","2015"
"MN","0032809",3,0,13,"PENN","MINNEAPOLIS","55411","2015"
"MN","0041310",1,0,15,"Russell","MINNEAPOLIS","55412","2015"
"MN","0020207",1,0,13,"ENSIGN","NEW HOPE","55428","2015"
"MN","1508055",1,0,13,"Far Portage Dr","Park Rapids","56470","2015"
"MN","971",1,0,1,"413th ave","Braham","55006","2015"
"MN","0001066",1,0,1,"9TH AVENUE","INTERNATIONAL FALLS","56649","2015"
"MN","1500014",1,0,6,"3rd","Wahkon","56386","2015"
"MN","0000031",1,0,8,"160","Princeton","55371","2015"
"MN","150817",1,0,15,"Oakland","Austin","55912","2015"
"MN","150882",1,0,13,"16th","Austin","55912","2015"
"MN","0150134",1,0,15,"Nelson","Crookston","56716","2015"
"MN","0150001",1,0,13,"Berwood","Vadnais Heights","55127","2015"
"MN","0004222",1,0,2,"JESSAMINE","SAINT PAUL","55106","2015"
"MN","0004222",1,0,12,"JESSAMINE","SAINT PAUL","55106","2015"
"MN","2008755",1,0,6,"ROSE","Saint Paul","55117","2015"
"MN","1009769",1,0,15,"ST PETER","St Paul","55102","2015"
"MN","8015324",1,0,3,"SHERBURNE","St Paul","55104","2015"
"MN","4028589",1,0,8,"NEBRASKA","St Paul","55106","2015"
"MN","201505",1,0,8,"205th","BELGRADE","56312","2015"
"MN","0165",1,0,13,"Noble","Redwood Falls","56283","2015"
"MN","0000067",1,0,13,"2ND","Northfield","55057","2015"
"MN","0000067",1,0,12,"2ND","Northfield","55057","2015"
"MN","5200838",1,0,5,"Raintree","Mountain Iron","55768","2015"
"MN","35",1,0,1,"Morris Thomas","Munger","55806","2015"
"MN","1500338",1,0,1,"187th","Elk River","55330","2015"
"MN","1500338",1,0,12,"187th","Elk River","55330","2015"
"MN","1567768",1,0,13,"1 av s","Freeport","56331","2015"
"MN","153765",1,0,15,"NORTHWAY","Saint Cloud","56301","2015"
"MN","0201507",1,0,13,"321st Ave","Grey Eagle","56336","2015"
"MN","0006395",1,0,9,"Lake","Woodbury","55125","2015"
"MN","15287",1,0,1,"Elm","Delano","55328","2015"
"MO","54",2,0,13,"D","Poplar Bluff","63901","2015"
"MO","127",2,0,15,"NORTH","Poplar Bluff","63901","2015"
"MO","0001117",4,0,13,"Passover","Osage Beach","65065","2015"
"MO","0004271",1,0,6,"COUNTRY CLUB","CAPE GIRARDEAU","63701","2015"
"MO","1500041",1,0,,"123rd","Kansas City","64145","2015"
"MO","0151313",1,0,15,"MISSOURI","LIBERTY","64068","2015"
"MO","62",1,0,,"McCormick","Bourbon","65441","2015"
"MO","5",1,0,13,"Mapleshade","Cuba","65453","2015"
"MO","37",1,0,13,"McCormick","Cuba","65453","2015"
"MO","0015009",3,0,13,"212th","Jameson","64647","2015"
"MO","1500015",1,0,13,"Neal","Kennett","63857","2015"
"MO","0002495",1,0,13,"MORNINGSIDE","SPRINGFIELD","65804","2015"
"MO","0010792",2,0,13,"GRANT","SPRINGFIELD","65803","2015"
"MO","0000320",1,0,3,"N OLD MILL CIRCLE","FAIR GROVE","65648","2015"
"MO","0000436",1,0,3,"S POMME LN","FAIR GROVE","65648","2015"
"MO","0150502",4,0,6,"Norton","Trenton","64683","2015"
"MO","5002630",1,0,6,"MAIN","Grandview","64030","2015"
"MO","0000636",1,0,15,"COVINGTON","INDEPENDENCE","64055","2015"
"MO","0002630",1,0,3,"WINNER","INDEPENDENCE","64052","2015"
"MO","5001027",1,0,13,"123rd","Kansas City","64145","2015"
"MO","5001029",1,0,13,"123RD","Kansas City","64145","2015"
"MO","5004800",1,0,14,"8117 E 55TH ST","Kansas City","64129","2015"
"MO","5050091",1,0,13,"35th","Kansas City","64117","2015"
"MO","5109833",1,0,3,"College","Kansas City","64130","2015"
"MO","0150955",1,0,13,"COLLEGE VIEW","Joplin","64804","2015"
"MO","0000135",1,0,7,"Carr","Sedalia","65301","2015"
"MO","0002505",1,0,13,"10th","Sedalia","65301","2015"
"MO","0000126",1,0,15,"WOODLAND","RIVERSIDE","64150","2015"
"MO","0000159",1,0,16,"Plaza","Wentzville","63385","2015"
"MO","0000159",1,0,12,"Plaza","Wentzville","63385","2015"
"MO","0015065",1,0,13,"WW","Osceola","64776","2015"
"MO","1500422",1,0,13,"Desloge Drive","Desloge","63601","2015"
"MO","0718",1,0,15,"GREELEY","Webster Groves","63119","2015"
"MO","0000516",3,0,4,"ROTH","University City","63130","2015"
"MO","0060200",3,0,13,"PLOVER","ST LOUIS","63120","2015"
"MO","2015007",1,0,13,"Locust","Glenwood","63541","2015"
"MO","112",1,0,13,"Poplar","Dexter","63841","2015"
"MO","0000080",1,0,12,"HAWTHORN","BRANSON","65616","2015"
